,smart_12_raw,smart_197_raw,smart_187_raw,smart_4_raw,smart_5_raw,smart_189_raw,smart_183_raw,smart_199_raw,smart_198_raw,smart_188_raw,smart_194_raw,smart_190_raw,smart_3_raw,smart_184_raw,smart_192_raw,smart_191_raw
624,4.0,40.0,30.0,4.0,35216.0,0.0,2.0,0.0,40.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
625,5.0,0.0,4.0,5.0,8.0,0.0,503.0,0.0,0.0,3.0,14.0,14.0,0.0,0.0,0.0,0.0
626,14.0,64.0,0.0,16.0,0.0,4.0,1.0,0.0,64.0,0.0,19.0,19.0,0.0,0.0,2.0,0.0
627,5.0,0.0,0.0,5.0,299.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,19.0,0.0
628,20.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,7.0,0.0
629,32.0,40.0,0.0,32.0,0.0,1.0,1.0,0.0,40.0,0.0,30.0,30.0,0.0,0.0,18.0,0.0
630,44.0,0.0,6.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,9.0,0.0
631,13.0,96.0,0.0,13.0,0.0,8.0,1.0,0.0,96.0,0.0,20.0,20.0,0.0,0.0,3.0,0.0
632,5.0,0.0,12.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
633,26.0,0.0,0.0,25.0,0.0,11.0,0.0,0.0,0.0,5.0,31.0,31.0,0.0,0.0,10.0,0.0
634,14.0,0.0,7.0,14.0,176.0,11.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,5.0,0.0
635,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,581.0,0.0,9.0,0.0
636,11.0,56.0,0.0,11.0,0.0,5.0,0.0,0.0,56.0,0.0,28.0,28.0,0.0,1.0,7.0,0.0
637,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,586.0,0.0,6.0,0.0
638,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,579.0,0.0,29.0,0.0
639,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,571.0,0.0,59.0,0.0
640,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,575.0,0.0,104.0,0.0
641,1.0,16.0,3.0,16.0,8.0,0.0,0.0,0.0,16.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
642,14.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,6.0,0.0
643,15.0,512.0,0.0,15.0,0.0,6.0,0.0,0.0,512.0,0.0,15.0,15.0,0.0,0.0,2.0,0.0
644,9.0,176.0,8.0,9.0,8.0,0.0,1.0,0.0,176.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
645,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,9116.0,0.0,1.0,0.0
646,6.0,0.0,1.0,6.0,208.0,1.0,1.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,1.0,0.0
647,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,558.0,0.0,260.0,0.0
648,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,5.0,13608.0
649,13.0,0.0,0.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,2.0,0.0
650,5.0,0.0,2.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
651,12.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,5.0,0.0
652,13.0,8.0,2.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
653,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
654,2.0,8.0,0.0,2.0,0.0,0.0,684.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
655,3.0,0.0,1.0,3.0,1464.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,475.0
656,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0
657,18.0,40.0,0.0,18.0,0.0,4.0,0.0,0.0,40.0,0.0,21.0,21.0,0.0,0.0,4.0,0.0
658,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0
659,20.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,14.0,0.0
660,16.0,40.0,0.0,16.0,592.0,4.0,0.0,0.0,40.0,0.0,22.0,22.0,0.0,0.0,2.0,0.0
661,15.0,0.0,0.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,18.0,5.0,0.0
662,39.0,0.0,0.0,40.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,560.0,0.0,41.0,0.0
663,11.0,48.0,0.0,11.0,0.0,3.0,0.0,0.0,48.0,0.0,16.0,16.0,0.0,0.0,4.0,0.0
664,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1341.0,0.0,0.0,1.0
665,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,0.0,0.0,6.0,0.0
666,9.0,64.0,0.0,9.0,0.0,7.0,0.0,0.0,64.0,0.0,23.0,23.0,0.0,0.0,5.0,0.0
667,7.0,184.0,0.0,7.0,10.0,0.0,0.0,0.0,65.0,0.0,29.0,0.0,0.0,0.0,8.0,0.0
668,21.0,40.0,0.0,21.0,0.0,6.0,0.0,0.0,40.0,0.0,24.0,24.0,0.0,0.0,15.0,0.0
669,8.0,0.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0
670,4.0,8.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,230.0,0.0
671,28.0,40.0,0.0,28.0,0.0,14.0,0.0,0.0,40.0,0.0,24.0,24.0,0.0,0.0,13.0,0.0
672,10.0,48.0,0.0,10.0,0.0,7.0,0.0,0.0,48.0,0.0,26.0,26.0,0.0,0.0,1.0,0.0
673,3.0,32.0,0.0,3.0,0.0,6.0,0.0,0.0,32.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
674,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1337.0,0.0,0.0,0.0
675,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,564.0,0.0,44.0,0.0
676,4.0,0.0,1.0,4.0,0.0,0.0,3.0,39.0,0.0,4.0,23.0,23.0,0.0,0.0,0.0,0.0
677,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
678,17.0,88.0,0.0,17.0,0.0,3.0,0.0,0.0,88.0,0.0,26.0,26.0,0.0,0.0,7.0,0.0
679,70.0,48.0,0.0,71.0,0.0,0.0,1.0,0.0,48.0,0.0,22.0,22.0,0.0,0.0,51.0,0.0
680,45.0,0.0,0.0,45.0,0.0,0.0,0.0,3.0,0.0,2.0,29.0,29.0,0.0,0.0,11.0,0.0
681,4.0,0.0,0.0,4.0,0.0,0.0,2.0,8.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
682,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,30.0
683,13.0,40.0,0.0,13.0,0.0,2.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0,8.0,0.0
684,7.0,0.0,0.0,7.0,0.0,18.0,0.0,4.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
685,25.0,0.0,0.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,6.0,0.0
686,31.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,4295032833.0,30.0,30.0,0.0,0.0,12.0,0.0
687,19.0,0.0,0.0,21.0,43248.0,0.0,1.0,0.0,0.0,6.0,27.0,27.0,0.0,0.0,0.0,0.0
688,23.0,0.0,0.0,176.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,169.0,0.0
689,5.0,104.0,11.0,5.0,0.0,0.0,0.0,0.0,104.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
690,5.0,8.0,690.0,5.0,0.0,0.0,2.0,0.0,8.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
691,13.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,5.0,0.0
692,11.0,0.0,0.0,11.0,0.0,3.0,0.0,1.0,0.0,0.0,24.0,24.0,0.0,0.0,4.0,0.0
693,8.0,64.0,0.0,8.0,1912.0,2.0,0.0,0.0,64.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0
694,20.0,0.0,0.0,20.0,96.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,563.0,0.0,1799.0,0.0
695,15.0,16.0,4.0,15.0,0.0,1.0,0.0,0.0,16.0,0.0,20.0,20.0,0.0,0.0,4.0,0.0
696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
697,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
698,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
699,14.0,7.0,491.0,14.0,1.0,0.0,0.0,0.0,7.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
700,8.0,0.0,0.0,8.0,1832.0,5.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,1.0,0.0
701,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
702,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,439.0,0.0,5.0,0.0
703,7.0,0.0,140.0,7.0,64.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
704,13.0,0.0,0.0,13.0,0.0,7.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,1.0,0.0
705,4.0,136.0,0.0,4.0,2024.0,1.0,0.0,0.0,136.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
706,13.0,40.0,0.0,13.0,0.0,29.0,1.0,0.0,40.0,0.0,26.0,26.0,0.0,0.0,2.0,0.0
707,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,5.0,0.0
708,5.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
709,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
710,5.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
711,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
712,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8875.0,0.0,1.0,0.0
713,8.0,8.0,2.0,8.0,8.0,5.0,0.0,0.0,8.0,1.0,30.0,30.0,0.0,0.0,0.0,0.0
714,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,0.0,0.0,0.0,0.0
715,6.0,0.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,1.0,25.0,25.0,0.0,0.0,1.0,0.0
716,2.0,8.0,18.0,2.0,0.0,0.0,12.0,0.0,8.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
717,6.0,104.0,0.0,6.0,0.0,3.0,0.0,0.0,104.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
718,4.0,8.0,18.0,4.0,0.0,0.0,2.0,0.0,8.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0
719,3.0,8.0,18.0,3.0,0.0,0.0,2.0,0.0,8.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0
720,11.0,712.0,8.0,11.0,0.0,0.0,0.0,0.0,712.0,0.0,20.0,20.0,0.0,0.0,3.0,0.0
721,3.0,8.0,49.0,3.0,0.0,0.0,4.0,0.0,8.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
722,2.0,8.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
723,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8875.0,0.0,0.0,0.0
724,14.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,2.0,0.0
725,7.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
726,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0
727,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0
728,5.0,0.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
729,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0
730,2.0,272.0,0.0,2.0,0.0,0.0,0.0,82.0,272.0,0.0,35.0,35.0,0.0,0.0,3.0,121.0
731,10.0,8.0,21.0,10.0,0.0,0.0,3.0,0.0,8.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
732,6.0,8.0,12.0,7.0,0.0,0.0,6.0,0.0,8.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
733,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
734,17.0,40.0,1.0,17.0,2864.0,6.0,1.0,0.0,40.0,0.0,27.0,27.0,0.0,0.0,4.0,0.0
735,18.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,8.0,0.0
736,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
737,6.0,8.0,18.0,6.0,0.0,0.0,2.0,0.0,8.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
738,22.0,0.0,0.0,22.0,24.0,10.0,1.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,5.0,0.0
739,9.0,40.0,0.0,9.0,0.0,10.0,0.0,0.0,40.0,2.0,26.0,26.0,0.0,0.0,0.0,0.0
740,7.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,1.0,0.0
741,25.0,0.0,0.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,6.0,0.0
742,2.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
743,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
744,12.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
745,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,3.0,0.0
746,33.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,0.0,2.0,28.0,28.0,0.0,0.0,13.0,0.0
747,36.0,64.0,0.0,37.0,0.0,1.0,0.0,0.0,64.0,2.0,23.0,23.0,0.0,0.0,30.0,0.0
748,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,29.0,0.0,0.0,0.0,0.0
749,9.0,0.0,0.0,9.0,0.0,16.0,1.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,1.0,0.0
750,18.0,0.0,0.0,18.0,97.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,543.0,0.0,315.0,0.0
751,6.0,96.0,0.0,6.0,0.0,0.0,0.0,0.0,96.0,0.0,24.0,24.0,0.0,0.0,1.0,0.0
752,14.0,0.0,0.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,3.0,0.0
753,4.0,104.0,0.0,4.0,0.0,7.0,0.0,0.0,104.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
754,6.0,0.0,0.0,7.0,0.0,43.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,1.0,0.0
755,11.0,40.0,0.0,11.0,616.0,4.0,0.0,0.0,40.0,0.0,29.0,29.0,0.0,0.0,5.0,0.0
756,4.0,0.0,12.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
757,10.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,1.0,0.0
758,13.0,0.0,0.0,13.0,838.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,564.0,0.0,13.0,0.0
759,4.0,176.0,0.0,4.0,208.0,0.0,0.0,0.0,176.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
760,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,565.0,0.0,122.0,0.0
761,3.0,8.0,1.0,3.0,8.0,0.0,0.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
762,56.0,40.0,0.0,57.0,0.0,7.0,0.0,0.0,40.0,0.0,22.0,22.0,0.0,0.0,36.0,0.0
763,9.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
764,19.0,0.0,12.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,7.0,0.0
765,13.0,32.0,0.0,13.0,0.0,0.0,0.0,0.0,32.0,1.0,19.0,19.0,0.0,0.0,3.0,0.0
766,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,0.0,29047.0
767,16.0,688.0,1.0,16.0,0.0,3.0,0.0,0.0,688.0,0.0,25.0,25.0,0.0,0.0,4.0,0.0
768,7.0,8.0,30.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
769,10.0,0.0,0.0,10.0,0.0,6.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,1.0,0.0
770,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,36.0,36.0,0.0,7.0,0.0,2066.0
771,18.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2861.0,0.0,0.0,7.0
772,1.0,8.0,18.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
773,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,6740.0
774,14.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,3.0,0.0
775,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,2.0,0.0
776,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,544.0,0.0,7.0,0.0
777,2.0,8.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
778,8.0,40.0,6.0,8.0,8.0,0.0,0.0,0.0,40.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
779,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,247.0,0.0
780,4.0,0.0,5.0,4.0,560.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
781,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0
782,4.0,0.0,6.0,4.0,1640.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,1.0,710.0
783,14.0,64.0,0.0,14.0,0.0,2.0,1.0,0.0,64.0,0.0,30.0,30.0,0.0,0.0,5.0,0.0
784,15.0,0.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,0.0
785,17.0,16.0,9.0,17.0,32.0,2.0,1.0,0.0,16.0,0.0,19.0,19.0,0.0,0.0,1.0,0.0
786,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0
787,10.0,8.0,21.0,10.0,0.0,0.0,3.0,0.0,8.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0
788,5.0,8.0,30.0,6.0,0.0,0.0,2.0,0.0,8.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
789,5.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0
790,7.0,8.0,18.0,7.0,0.0,0.0,2.0,0.0,8.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
791,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1366.0,0.0,5.0,78293.0
792,17.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,4.0,0.0
793,6.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
794,31.0,96.0,0.0,31.0,0.0,5.0,0.0,0.0,96.0,1.0,23.0,23.0,0.0,0.0,19.0,0.0
795,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
796,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,1.0,0.0
797,58.0,3392.0,70.0,58.0,64.0,4.0,0.0,0.0,3392.0,0.0,20.0,20.0,0.0,0.0,35.0,0.0
798,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0
799,1.0,48.0,12.0,1.0,24.0,0.0,2.0,0.0,48.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
800,8.0,16.0,1.0,9.0,8.0,0.0,0.0,0.0,16.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
801,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
802,11.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,6.0,2.0,0.0
803,15.0,0.0,0.0,15.0,0.0,9.0,0.0,2.0,0.0,0.0,22.0,22.0,0.0,0.0,6.0,0.0
804,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,141.0,0.0
805,6.0,88.0,1.0,6.0,0.0,0.0,0.0,0.0,88.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0
806,10.0,56.0,0.0,10.0,0.0,8.0,0.0,0.0,56.0,0.0,22.0,22.0,0.0,0.0,5.0,0.0
807,13.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,2.0,0.0
808,8.0,96.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,446.0,0.0,55.0,0.0
809,6.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,37.0,0.0,427.0,0.0,70.0,0.0
810,17.0,0.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,3.0,0.0
811,7.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
812,7.0,0.0,0.0,7.0,0.0,15.0,1.0,0.0,0.0,1.0,25.0,25.0,0.0,0.0,2.0,0.0
813,21.0,0.0,0.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,2.0,0.0
814,21.0,0.0,0.0,21.0,0.0,3.0,1.0,1.0,0.0,0.0,21.0,21.0,0.0,0.0,3.0,0.0
815,28.0,0.0,0.0,28.0,0.0,1.0,0.0,2.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0
816,5.0,104.0,0.0,5.0,64.0,27.0,0.0,0.0,104.0,0.0,22.0,22.0,0.0,0.0,2.0,0.0
817,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1364.0,0.0,0.0,0.0
818,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,1.0,21192.0
819,1.0,32.0,91.0,1.0,9256.0,0.0,0.0,0.0,32.0,0.0,33.0,33.0,0.0,0.0,0.0,60.0
820,11.0,120.0,0.0,11.0,4648.0,2.0,1.0,0.0,120.0,0.0,21.0,21.0,0.0,0.0,1.0,0.0
821,15.0,0.0,0.0,15.0,0.0,31.0,1.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,1.0,0.0
822,7.0,21608.0,0.0,7.0,5408.0,9.0,1.0,0.0,21608.0,0.0,27.0,27.0,0.0,0.0,1.0,0.0
823,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,9.0,0.0
824,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
825,18.0,0.0,0.0,18.0,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,556.0,0.0,22.0,0.0
826,14.0,0.0,0.0,14.0,0.0,7.0,1.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,3.0,0.0
827,11.0,0.0,0.0,11.0,0.0,18.0,2.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,5.0,0.0
828,5.0,0.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,31.0,31.0,0.0,0.0,0.0,0.0
829,6.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
830,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0
831,12.0,0.0,0.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,2.0,0.0
832,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,1.0,3392.0
